
These predictions were generated by MoorDyn (v2.0.02022-12-08) on 20-Sep-2023 at 07:59:09.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3
       (s)             (N)             (N)             (N)
   16.6100   3.3315682E+06   3.0837278E+06   3.1759592E+06
   16.6200   3.3315680E+06   3.0837278E+06   3.1759595E+06
   16.6300   3.3315678E+06   3.0837278E+06   3.1759598E+06
   16.6400   3.3315672E+06   3.0837278E+06   3.1759600E+06
   16.6500   3.3315670E+06   3.0837280E+06   3.1759602E+06
   16.6600   3.3315668E+06   3.0837280E+06   3.1759608E+06
   16.6700   3.3315665E+06   3.0837280E+06   3.1759610E+06
   16.6800   3.3315660E+06   3.0837282E+06   3.1759612E+06
   16.6900   3.3315658E+06   3.0837282E+06   3.1759615E+06
   16.7000   3.3315655E+06   3.0837282E+06   3.1759618E+06
   16.7100   3.3315650E+06   3.0837282E+06   3.1759620E+06
   16.7200   3.3315648E+06   3.0837285E+06   3.1759622E+06
   16.7300   3.3315645E+06   3.0837285E+06   3.1759625E+06
   16.7400   3.3315640E+06   3.0837285E+06   3.1759628E+06
   16.7500   3.3315638E+06   3.0837288E+06   3.1759630E+06
   16.7600   3.3315635E+06   3.0837288E+06   3.1759632E+06
   16.7700   3.3315632E+06   3.0837288E+06   3.1759635E+06
   16.7800   3.3315628E+06   3.0837288E+06   3.1759638E+06
   16.7900   3.3315625E+06   3.0837290E+06   3.1759640E+06
   16.8000   3.3315622E+06   3.0837290E+06   3.1759642E+06
   16.8100   3.3315618E+06   3.0837290E+06   3.1759645E+06
   16.8200   3.3315615E+06   3.0837292E+06   3.1759648E+06
   16.8300   3.3315612E+06   3.0837292E+06   3.1759650E+06
   16.8400   3.3315610E+06   3.0837292E+06   3.1759652E+06
   16.8500   3.3315605E+06   3.0837292E+06   3.1759655E+06
   16.8600   3.3315602E+06   3.0837295E+06   3.1759658E+06
   16.8700   3.3315600E+06   3.0837295E+06   3.1759660E+06
   16.8800   3.3315598E+06   3.0837295E+06   3.1759662E+06
   16.8900   3.3315592E+06   3.0837298E+06   3.1759665E+06
   16.9000   3.3315590E+06   3.0837298E+06   3.1759668E+06
   16.9100   3.3315588E+06   3.0837298E+06   3.1759670E+06
   16.9200   3.3315585E+06   3.0837300E+06   3.1759672E+06
   16.9300   3.3315580E+06   3.0837300E+06   3.1759675E+06
   16.9400   3.3315578E+06   3.0837300E+06   3.1759678E+06
   16.9500   3.3315575E+06   3.0837302E+06   3.1759680E+06
   16.9600   3.3315572E+06   3.0837302E+06   3.1759682E+06
   16.9700   3.3315570E+06   3.0837302E+06   3.1759682E+06
   16.9800   3.3315565E+06   3.0837305E+06   3.1759685E+06
   16.9900   3.3315562E+06   3.0837305E+06   3.1759688E+06
   17.0000   3.3315560E+06   3.0837305E+06   3.1759690E+06
   17.0100   3.3315558E+06   3.0837308E+06   3.1759692E+06
   17.0200   3.3315555E+06   3.0837308E+06   3.1759695E+06
   17.0300   3.3315550E+06   3.0837310E+06   3.1759698E+06
   17.0400   3.3315548E+06   3.0837310E+06   3.1759700E+06
   17.0500   3.3315545E+06   3.0837310E+06   3.1759702E+06
   17.0600   3.3315542E+06   3.0837312E+06   3.1759702E+06
   17.0700   3.3315540E+06   3.0837312E+06   3.1759705E+06
   17.0800   3.3315535E+06   3.0837312E+06   3.1759708E+06
   17.0900   3.3315532E+06   3.0837315E+06   3.1759710E+06
   17.1000   3.3315530E+06   3.0837315E+06   3.1759712E+06
   17.1100   3.3315528E+06   3.0837315E+06   3.1759715E+06
   17.1200   3.3315525E+06   3.0837318E+06   3.1759718E+06
   17.1300   3.3315522E+06   3.0837318E+06   3.1759718E+06
   17.1400   3.3315518E+06   3.0837320E+06   3.1759720E+06
   17.1500   3.3315515E+06   3.0837320E+06   3.1759722E+06
   17.1600   3.3315512E+06   3.0837320E+06   3.1759725E+06
   17.1700   3.3315510E+06   3.0837322E+06   3.1759728E+06
   17.1800   3.3315508E+06   3.0837322E+06   3.1759730E+06
   17.1900   3.3315505E+06   3.0837325E+06   3.1759730E+06
   17.2000   3.3315502E+06   3.0837325E+06   3.1759732E+06
   17.2100   3.3315498E+06   3.0837325E+06   3.1759735E+06
   17.2200   3.3315495E+06   3.0837328E+06   3.1759738E+06
   17.2300   3.3315492E+06   3.0837328E+06   3.1759740E+06
   17.2400   3.3315490E+06   3.0837330E+06   3.1759740E+06
   17.2500   3.3315488E+06   3.0837330E+06   3.1759742E+06
   17.2600   3.3315485E+06   3.0837330E+06   3.1759745E+06
   17.2700   3.3315482E+06   3.0837332E+06   3.1759748E+06
   17.2800   3.3315478E+06   3.0837332E+06   3.1759748E+06
   17.2900   3.3315475E+06   3.0837335E+06   3.1759750E+06
   17.3000   3.3315472E+06   3.0837335E+06   3.1759752E+06
   17.3100   3.3315470E+06   3.0837335E+06   3.1759755E+06
   17.3200   3.3315468E+06   3.0837338E+06   3.1759758E+06
   17.3300   3.3315465E+06   3.0837338E+06   3.1759758E+06
   17.3400   3.3315462E+06   3.0837340E+06   3.1759760E+06
   17.3500   3.3315460E+06   3.0837340E+06   3.1759762E+06
   17.3600   3.3315458E+06   3.0837342E+06   3.1759765E+06
   17.3700   3.3315452E+06   3.0837342E+06   3.1759765E+06
   17.3800   3.3315450E+06   3.0837342E+06   3.1759768E+06
   17.3900   3.3315448E+06   3.0837345E+06   3.1759770E+06
   17.4000   3.3315445E+06   3.0837345E+06   3.1759772E+06
   17.4100   3.3315442E+06   3.0837348E+06   3.1759772E+06
   17.4200   3.3315440E+06   3.0837348E+06   3.1759775E+06
   17.4300   3.3315438E+06   3.0837350E+06   3.1759778E+06
   17.4400   3.3315435E+06   3.0837350E+06   3.1759780E+06
   17.4500   3.3315432E+06   3.0837350E+06   3.1759780E+06
   17.4600   3.3315430E+06   3.0837352E+06   3.1759782E+06
   17.4700   3.3315425E+06   3.0837352E+06   3.1759785E+06
   17.4800   3.3315422E+06   3.0837355E+06   3.1759788E+06
   17.4900   3.3315420E+06   3.0837355E+06   3.1759788E+06
   17.5000   3.3315418E+06   3.0837358E+06   3.1759790E+06
   17.5100   3.3315415E+06   3.0837358E+06   3.1759792E+06
   17.5200   3.3315412E+06   3.0837358E+06   3.1759795E+06
   17.5300   3.3315410E+06   3.0837360E+06   3.1759795E+06
   17.5400   3.3315408E+06   3.0837360E+06   3.1759798E+06
   17.5500   3.3315405E+06   3.0837362E+06   3.1759800E+06
   17.5600   3.3315402E+06   3.0837362E+06   3.1759802E+06
   17.5700   3.3315398E+06   3.0837365E+06   3.1759802E+06
   17.5800   3.3315395E+06   3.0837365E+06   3.1759805E+06
   17.5900   3.3315392E+06   3.0837365E+06   3.1759808E+06
   17.6000   3.3315390E+06   3.0837368E+06   3.1759810E+06
   17.6100   3.3315388E+06   3.0837368E+06   3.1759810E+06
   17.6200   3.3315385E+06   3.0837370E+06   3.1759812E+06
   17.6300   3.3315382E+06   3.0837370E+06   3.1759815E+06
   17.6400   3.3315380E+06   3.0837370E+06   3.1759818E+06
   17.6500   3.3315378E+06   3.0837372E+06   3.1759818E+06
   17.6600   3.3315372E+06   3.0837372E+06   3.1759820E+06
   17.6700   3.3315370E+06   3.0837375E+06   3.1759822E+06
   17.6800   3.3315368E+06   3.0837375E+06   3.1759825E+06
   17.6900   3.3315365E+06   3.0837378E+06   3.1759825E+06
   17.7000   3.3315362E+06   3.0837378E+06   3.1759828E+06
   17.7100   3.3315360E+06   3.0837378E+06   3.1759830E+06
   17.7200   3.3315358E+06   3.0837380E+06   3.1759832E+06
   17.7300   3.3315355E+06   3.0837380E+06   3.1759835E+06
   17.7400   3.3315350E+06   3.0837382E+06   3.1759835E+06
   17.7500   3.3315348E+06   3.0837382E+06   3.1759838E+06
   17.7600   3.3315345E+06   3.0837382E+06   3.1759840E+06
   17.7700   3.3315342E+06   3.0837385E+06   3.1759842E+06
   17.7800   3.3315340E+06   3.0837385E+06   3.1759842E+06
   17.7900   3.3315338E+06   3.0837388E+06   3.1759845E+06
   17.8000   3.3315335E+06   3.0837388E+06   3.1759848E+06
   17.8100   3.3315330E+06   3.0837388E+06   3.1759850E+06
   17.8200   3.3315328E+06   3.0837390E+06   3.1759852E+06
   17.8300   3.3315325E+06   3.0837390E+06   3.1759855E+06
   17.8400   3.3315322E+06   3.0837392E+06   3.1759855E+06
   17.8500   3.3315320E+06   3.0837392E+06   3.1759858E+06
   17.8600   3.3315318E+06   3.0837392E+06   3.1759860E+06
   17.8700   3.3315312E+06   3.0837395E+06   3.1759862E+06
   17.8800   3.3315310E+06   3.0837395E+06   3.1759865E+06
   17.8900   3.3315308E+06   3.0837398E+06   3.1759868E+06
   17.9000   3.3315305E+06   3.0837398E+06   3.1759868E+06
   17.9100   3.3315302E+06   3.0837398E+06   3.1759870E+06
   17.9200   3.3315300E+06   3.0837400E+06   3.1759872E+06
   17.9300   3.3315295E+06   3.0837400E+06   3.1759875E+06
   17.9400   3.3315292E+06   3.0837400E+06   3.1759878E+06
   17.9500   3.3315290E+06   3.0837402E+06   3.1759880E+06
   17.9600   3.3315288E+06   3.0837402E+06   3.1759882E+06
   17.9700   3.3315285E+06   3.0837405E+06   3.1759885E+06
   17.9800   3.3315280E+06   3.0837405E+06   3.1759885E+06
   17.9900   3.3315278E+06   3.0837405E+06   3.1759888E+06
   18.0000   3.3315275E+06   3.0837408E+06   3.1759890E+06
   18.0100   3.3315272E+06   3.0837408E+06   3.1759892E+06
   18.0200   3.3315270E+06   3.0837408E+06   3.1759895E+06
   18.0300   3.3315265E+06   3.0837410E+06   3.1759898E+06
   18.0400   3.3315262E+06   3.0837410E+06   3.1759900E+06
   18.0500   3.3315260E+06   3.0837410E+06   3.1759902E+06
   18.0600   3.3315258E+06   3.0837412E+06   3.1759905E+06
   18.0700   3.3315252E+06   3.0837412E+06   3.1759908E+06
   18.0800   3.3315250E+06   3.0837412E+06   3.1759910E+06
   18.0900   3.3315248E+06   3.0837415E+06   3.1759912E+06
   18.1000   3.3315245E+06   3.0837415E+06   3.1759915E+06
   18.1100   3.3315240E+06   3.0837415E+06   3.1759915E+06
   18.1200   3.3315238E+06   3.0837418E+06   3.1759918E+06
   18.1300   3.3315235E+06   3.0837418E+06   3.1759920E+06
   18.1400   3.3315232E+06   3.0837418E+06   3.1759922E+06
   18.1500   3.3315228E+06   3.0837420E+06   3.1759925E+06
   18.1600   3.3315225E+06   3.0837420E+06   3.1759928E+06
   18.1700   3.3315222E+06   3.0837420E+06   3.1759930E+06
   18.1800   3.3315220E+06   3.0837422E+06   3.1759932E+06
   18.1900   3.3315215E+06   3.0837422E+06   3.1759935E+06
   18.2000   3.3315212E+06   3.0837422E+06   3.1759938E+06
   18.2100   3.3315210E+06   3.0837422E+06   3.1759940E+06
   18.2200   3.3315208E+06   3.0837425E+06   3.1759942E+06
   18.2300   3.3315202E+06   3.0837425E+06   3.1759945E+06
   18.2400   3.3315200E+06   3.0837425E+06   3.1759948E+06
   18.2500   3.3315198E+06   3.0837428E+06   3.1759950E+06
   18.2600   3.3315192E+06   3.0837428E+06   3.1759952E+06
   18.2700   3.3315190E+06   3.0837428E+06   3.1759955E+06
   18.2800   3.3315188E+06   3.0837430E+06   3.1759960E+06
   18.2900   3.3315182E+06   3.0837430E+06   3.1759962E+06
   18.3000   3.3315180E+06   3.0837430E+06   3.1759965E+06
   18.3100   3.3315178E+06   3.0837430E+06   3.1759968E+06
   18.3200   3.3315175E+06   3.0837432E+06   3.1759970E+06
   18.3300   3.3315170E+06   3.0837432E+06   3.1759972E+06
   18.3400   3.3315168E+06   3.0837432E+06   3.1759975E+06
   18.3500   3.3315165E+06   3.0837432E+06   3.1759978E+06
   18.3600   3.3315160E+06   3.0837435E+06   3.1759980E+06
   18.3700   3.3315158E+06   3.0837435E+06   3.1759982E+06
   18.3800   3.3315155E+06   3.0837435E+06   3.1759985E+06
   18.3900   3.3315150E+06   3.0837438E+06   3.1759988E+06
   18.4000   3.3315148E+06   3.0837438E+06   3.1759990E+06
   18.4100   3.3315145E+06   3.0837438E+06   3.1759992E+06
   18.4200   3.3315140E+06   3.0837438E+06   3.1759995E+06
   18.4300   3.3315138E+06   3.0837440E+06   3.1760000E+06
   18.4400   3.3315135E+06   3.0837440E+06   3.1760002E+06
   18.4500   3.3315130E+06   3.0837440E+06   3.1760005E+06
   18.4600   3.3315128E+06   3.0837440E+06   3.1760008E+06
   18.4700   3.3315125E+06   3.0837442E+06   3.1760010E+06
   18.4800   3.3315120E+06   3.0837442E+06   3.1760012E+06
   18.4900   3.3315118E+06   3.0837442E+06   3.1760015E+06
   18.5000   3.3315115E+06   3.0837442E+06   3.1760018E+06
   18.5100   3.3315110E+06   3.0837445E+06   3.1760020E+06
   18.5200   3.3315108E+06   3.0837445E+06   3.1760022E+06
   18.5300   3.3315105E+06   3.0837445E+06   3.1760028E+06
   18.5400   3.3315100E+06   3.0837445E+06   3.1760030E+06
   18.5500   3.3315098E+06   3.0837448E+06   3.1760032E+06
   18.5600   3.3315092E+06   3.0837448E+06   3.1760035E+06
   18.5700   3.3315090E+06   3.0837448E+06   3.1760038E+06
   18.5800   3.3315088E+06   3.0837448E+06   3.1760040E+06
   18.5900   3.3315082E+06   3.0837450E+06   3.1760042E+06
   18.6000   3.3315080E+06   3.0837450E+06   3.1760045E+06
   18.6100   3.3315078E+06   3.0837450E+06   3.1760050E+06
   18.6200   3.3315072E+06   3.0837450E+06   3.1760052E+06
   18.6300   3.3315070E+06   3.0837452E+06   3.1760055E+06
   18.6400   3.3315068E+06   3.0837452E+06   3.1760058E+06
   18.6500   3.3315062E+06   3.0837452E+06   3.1760060E+06
   18.6600   3.3315060E+06   3.0837452E+06   3.1760062E+06
   18.6700   3.3315058E+06   3.0837455E+06   3.1760065E+06
   18.6800   3.3315052E+06   3.0837455E+06   3.1760068E+06
   18.6900   3.3315050E+06   3.0837455E+06   3.1760070E+06
   18.7000   3.3315048E+06   3.0837455E+06   3.1760075E+06
   18.7100   3.3315042E+06   3.0837458E+06   3.1760078E+06
   18.7200   3.3315040E+06   3.0837458E+06   3.1760080E+06
   18.7300   3.3315038E+06   3.0837458E+06   3.1760082E+06
   18.7400   3.3315032E+06   3.0837458E+06   3.1760085E+06
   18.7500   3.3315030E+06   3.0837460E+06   3.1760088E+06
   18.7600   3.3315025E+06   3.0837460E+06   3.1760090E+06
   18.7700   3.3315022E+06   3.0837460E+06   3.1760092E+06
   18.7800   3.3315020E+06   3.0837462E+06   3.1760095E+06
   18.7900   3.3315015E+06   3.0837462E+06   3.1760100E+06
   18.8000   3.3315012E+06   3.0837462E+06   3.1760102E+06
   18.8100   3.3315010E+06   3.0837462E+06   3.1760105E+06
   18.8200   3.3315005E+06   3.0837465E+06   3.1760108E+06
   18.8300   3.3315002E+06   3.0837465E+06   3.1760110E+06
   18.8400   3.3315000E+06   3.0837465E+06   3.1760112E+06
   18.8500   3.3314995E+06   3.0837465E+06   3.1760115E+06
   18.8600   3.3314992E+06   3.0837468E+06   3.1760118E+06
   18.8700   3.3314990E+06   3.0837468E+06   3.1760120E+06
   18.8800   3.3314985E+06   3.0837468E+06   3.1760122E+06
   18.8900   3.3314982E+06   3.0837468E+06   3.1760125E+06
   18.9000   3.3314980E+06   3.0837470E+06   3.1760128E+06
   18.9100   3.3314978E+06   3.0837470E+06   3.1760132E+06
   18.9200   3.3314972E+06   3.0837470E+06   3.1760135E+06
   18.9300   3.3314970E+06   3.0837472E+06   3.1760138E+06
   18.9400   3.3314968E+06   3.0837472E+06   3.1760140E+06
   18.9500   3.3314962E+06   3.0837472E+06   3.1760142E+06
   18.9600   3.3314960E+06   3.0837472E+06   3.1760145E+06
   18.9700   3.3314958E+06   3.0837475E+06   3.1760148E+06
   18.9800   3.3314952E+06   3.0837475E+06   3.1760150E+06
   18.9900   3.3314950E+06   3.0837475E+06   3.1760152E+06
   19.0000   3.3314948E+06   3.0837478E+06   3.1760155E+06
   19.0100   3.3314945E+06   3.0837478E+06   3.1760158E+06
   19.0200   3.3314940E+06   3.0837478E+06   3.1760160E+06
   19.0300   3.3314938E+06   3.0837478E+06   3.1760162E+06
   19.0400   3.3314935E+06   3.0837480E+06   3.1760165E+06
   19.0500   3.3314930E+06   3.0837480E+06   3.1760168E+06
   19.0600   3.3314928E+06   3.0837480E+06   3.1760170E+06
   19.0700   3.3314925E+06   3.0837482E+06   3.1760172E+06
   19.0800   3.3314922E+06   3.0837482E+06   3.1760175E+06
   19.0900   3.3314918E+06   3.0837482E+06   3.1760178E+06
   19.1000   3.3314915E+06   3.0837485E+06   3.1760180E+06
   19.1100   3.3314912E+06   3.0837485E+06   3.1760182E+06
   19.1200   3.3314910E+06   3.0837485E+06   3.1760185E+06
   19.1300   3.3314905E+06   3.0837488E+06   3.1760188E+06
   19.1400   3.3314902E+06   3.0837488E+06   3.1760190E+06
   19.1500   3.3314900E+06   3.0837488E+06   3.1760192E+06
   19.1600   3.3314898E+06   3.0837488E+06   3.1760195E+06
   19.1700   3.3314892E+06   3.0837490E+06   3.1760198E+06
   19.1800   3.3314890E+06   3.0837490E+06   3.1760200E+06
   19.1900   3.3314888E+06   3.0837490E+06   3.1760202E+06
   19.2000   3.3314885E+06   3.0837492E+06   3.1760205E+06
   19.2100   3.3314880E+06   3.0837492E+06   3.1760205E+06
   19.2200   3.3314878E+06   3.0837492E+06   3.1760208E+06
   19.2300   3.3314875E+06   3.0837495E+06   3.1760210E+06
   19.2400   3.3314872E+06   3.0837495E+06   3.1760212E+06
   19.2500   3.3314870E+06   3.0837498E+06   3.1760215E+06
   19.2600   3.3314865E+06   3.0837498E+06   3.1760218E+06
   19.2700   3.3314862E+06   3.0837498E+06   3.1760220E+06
   19.2800   3.3314860E+06   3.0837500E+06   3.1760222E+06
   19.2900   3.3314858E+06   3.0837500E+06   3.1760225E+06
   19.3000   3.3314855E+06   3.0837500E+06   3.1760228E+06
   19.3100   3.3314850E+06   3.0837502E+06   3.1760228E+06
   19.3200   3.3314848E+06   3.0837502E+06   3.1760230E+06
   19.3300   3.3314845E+06   3.0837502E+06   3.1760232E+06
   19.3400   3.3314842E+06   3.0837505E+06   3.1760235E+06
   19.3500   3.3314840E+06   3.0837505E+06   3.1760238E+06
   19.3600   3.3314835E+06   3.0837508E+06   3.1760240E+06
   19.3700   3.3314832E+06   3.0837508E+06   3.1760242E+06
   19.3800   3.3314830E+06   3.0837508E+06   3.1760242E+06
   19.3900   3.3314828E+06   3.0837510E+06   3.1760245E+06
   19.4000   3.3314825E+06   3.0837510E+06   3.1760248E+06
   19.4100   3.3314822E+06   3.0837510E+06   3.1760250E+06
   19.4200   3.3314820E+06   3.0837512E+06   3.1760252E+06
   19.4300   3.3314815E+06   3.0837512E+06   3.1760255E+06
   19.4400   3.3314812E+06   3.0837515E+06   3.1760258E+06
   19.4500   3.3314810E+06   3.0837515E+06   3.1760258E+06
   19.4600   3.3314808E+06   3.0837515E+06   3.1760260E+06
   19.4700   3.3314805E+06   3.0837518E+06   3.1760262E+06
   19.4800   3.3314802E+06   3.0837518E+06   3.1760265E+06
   19.4900   3.3314798E+06   3.0837520E+06   3.1760268E+06
   19.5000   3.3314795E+06   3.0837520E+06   3.1760268E+06
   19.5100   3.3314792E+06   3.0837520E+06   3.1760270E+06
   19.5200   3.3314790E+06   3.0837522E+06   3.1760272E+06
   19.5300   3.3314788E+06   3.0837522E+06   3.1760275E+06
   19.5400   3.3314785E+06   3.0837525E+06   3.1760278E+06
   19.5500   3.3314782E+06   3.0837525E+06   3.1760278E+06
   19.5600   3.3314780E+06   3.0837525E+06   3.1760280E+06
   19.5700   3.3314775E+06   3.0837528E+06   3.1760282E+06
   19.5800   3.3314772E+06   3.0837528E+06   3.1760285E+06
   19.5900   3.3314770E+06   3.0837530E+06   3.1760285E+06
   19.6000   3.3314768E+06   3.0837530E+06   3.1760288E+06
   19.6100   3.3314765E+06   3.0837530E+06   3.1760290E+06
   19.6200   3.3314762E+06   3.0837532E+06   3.1760292E+06
   19.6300   3.3314760E+06   3.0837532E+06   3.1760295E+06
   19.6400   3.3314758E+06   3.0837535E+06   3.1760295E+06
   19.6500   3.3314752E+06   3.0837535E+06   3.1760298E+06
   19.6600   3.3314750E+06   3.0837535E+06   3.1760300E+06
   19.6700   3.3314748E+06   3.0837538E+06   3.1760302E+06
   19.6800   3.3314745E+06   3.0837538E+06   3.1760302E+06
   19.6900   3.3314742E+06   3.0837540E+06   3.1760305E+06
   19.7000   3.3314740E+06   3.0837540E+06   3.1760308E+06
   19.7100   3.3314738E+06   3.0837540E+06   3.1760310E+06
   19.7200   3.3314735E+06   3.0837542E+06   3.1760310E+06
   19.7300   3.3314732E+06   3.0837542E+06   3.1760312E+06
   19.7400   3.3314728E+06   3.0837545E+06   3.1760315E+06
   19.7500   3.3314725E+06   3.0837545E+06   3.1760318E+06
   19.7600   3.3314722E+06   3.0837548E+06   3.1760320E+06
   19.7700   3.3314720E+06   3.0837548E+06   3.1760320E+06
   19.7800   3.3314718E+06   3.0837548E+06   3.1760322E+06
   19.7900   3.3314715E+06   3.0837550E+06   3.1760325E+06
   19.8000   3.3314712E+06   3.0837550E+06   3.1760328E+06
   19.8100   3.3314710E+06   3.0837552E+06   3.1760328E+06
   19.8200   3.3314708E+06   3.0837552E+06   3.1760330E+06
   19.8300   3.3314702E+06   3.0837552E+06   3.1760332E+06
   19.8400   3.3314700E+06   3.0837555E+06   3.1760335E+06
   19.8500   3.3314698E+06   3.0837555E+06   3.1760335E+06
   19.8600   3.3314695E+06   3.0837558E+06   3.1760338E+06
   19.8700   3.3314692E+06   3.0837558E+06   3.1760340E+06
   19.8800   3.3314690E+06   3.0837560E+06   3.1760342E+06
   19.8900   3.3314688E+06   3.0837560E+06   3.1760342E+06
   19.9000   3.3314685E+06   3.0837560E+06   3.1760345E+06
   19.9100   3.3314682E+06   3.0837562E+06   3.1760348E+06
   19.9200   3.3314678E+06   3.0837562E+06   3.1760350E+06
   19.9300   3.3314675E+06   3.0837565E+06   3.1760352E+06
   19.9400   3.3314672E+06   3.0837565E+06   3.1760352E+06
   19.9500   3.3314670E+06   3.0837565E+06   3.1760355E+06
   19.9600   3.3314668E+06   3.0837568E+06   3.1760358E+06
   19.9700   3.3314665E+06   3.0837568E+06   3.1760360E+06
   19.9800   3.3314662E+06   3.0837570E+06   3.1760360E+06
   19.9900   3.3314660E+06   3.0837570E+06   3.1760362E+06
   20.0000   3.3314655E+06   3.0837570E+06   3.1760365E+06
   20.0100   3.3314652E+06   3.0837572E+06   3.1760368E+06
   20.0200   3.3314650E+06   3.0837572E+06   3.1760370E+06
